airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
AlaskaAir,9.6128E+17,Wed Feb 07 16:47:00 +0000 2018,RT @AlaskaAir: @uoc We take all threats very seriously. We are reporting this threat to Law Enforcement.,126,0,en,,8.09985E+17,,,,neutral
AlaskaAir,9.6128E+17,Wed Feb 07 16:46:47 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,8.09985E+17,,,,neutral
AlaskaAir,9.61279E+17,Wed Feb 07 16:42:06 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,2427981369,,,,neutral
AlaskaAir,9.61278E+17,Wed Feb 07 16:37:19 +0000 2018,RT @AlaskaAir: @uoc We take all threats very seriously. We are reporting this threat to Law Enforcement.,126,0,en,,8.16906E+17,,,,neutral
AlaskaAir,9.61278E+17,Wed Feb 07 16:37:18 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,8.16906E+17,,,,neutral
AlaskaAir,9.61278E+17,Wed Feb 07 16:36:32 +0000 2018,RT @uoc: bomb on isle 8 @AlaskaAir â€”  https://t.co/29m4PYQzIN,67,0,en,,8.16906E+17,,,,neutral
AlaskaAir,9.61277E+17,Wed Feb 07 16:35:00 +0000 2018,.@AlaskaAir expands year-old partnership with Japan Airlines https://t.co/RqGo7TstDu,0,0,en,,16684965,,,,neutral
AlaskaAir,9.61276E+17,Wed Feb 07 16:28:43 +0000 2018,@AlaskaAir You must have put a good word in. Rebooked on the next flight like it never happened!,0,0,en,9.61267E+17,17908809,US,SeaTac  WA,city,negative
AlaskaAir,9.61274E+17,Wed Feb 07 16:24:03 +0000 2018,Always a sight that makes me smile @AWeekOrAWeekend @AlaskaAir #pdx https://t.co/JafJS3Nrgh,0,2,en,,4776597373,,,,positive
AlaskaAir,9.61274E+17,Wed Feb 07 16:23:16 +0000 2018,#Avgeeks With all the news about @BoeingAirplanes bonuses yesterday in #Seattle   maybe you missed this gem:â€_ https://t.co/K8bZ5OJIdk,0,1,en,,20107488,,,,neutral
AlaskaAir,9.61274E+17,Wed Feb 07 16:23:13 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,9.55449E+17,,,,neutral
AlaskaAir,9.61274E+17,Wed Feb 07 16:23:12 +0000 2018,RT @AlaskaAir: @uoc We take all threats very seriously. We are reporting this threat to Law Enforcement.,126,0,en,,9.55449E+17,,,,neutral
AlaskaAir,9.61274E+17,Wed Feb 07 16:22:52 +0000 2018,RT @uoc: bomb on isle 8 @AlaskaAir â€”  https://t.co/29m4PYQzIN,67,0,en,,9.55449E+17,,,,neutral
AlaskaAir,9.61273E+17,Wed Feb 07 16:17:25 +0000 2018,RT @uoc: bomb on isle 8 @AlaskaAir â€”  https://t.co/29m4PYQzIN,67,0,en,,8.34997E+17,,,,neutral
AlaskaAir,9.61273E+17,Wed Feb 07 16:17:14 +0000 2018,RT @AlaskaAir: @uoc We take all threats very seriously. We are reporting this threat to Law Enforcement.,126,0,en,,8.34997E+17,,,,neutral
AlaskaAir,9.61272E+17,Wed Feb 07 16:15:10 +0000 2018,@AlaskaAir do you guys offer apprenticeship?,0,0,en,,441572163,,,,negative
AlaskaAir,9.61272E+17,Wed Feb 07 16:13:04 +0000 2018,Thanks for the amazing front row seat this morning @alaskaair! âœˆï¸èâ›°ï¸è https://t.co/AYQ3H5DM2u https://t.co/AFEC11BgUG,0,3,en,,14215524,,,,positive
AlaskaAir,9.61271E+17,Wed Feb 07 16:11:18 +0000 2018,@AlaskaAir THIS IS THE BOMB ,0,0,en,,8.05066E+17,,,,negative
AlaskaAir,9.61271E+17,Wed Feb 07 16:10:41 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,9.08094E+17,,,,neutral
AlaskaAir,9.61271E+17,Wed Feb 07 16:10:40 +0000 2018,RT @AlaskaAir: @uoc We take all threats very seriously. We are reporting this threat to Law Enforcement.,126,0,en,,9.08094E+17,,,,neutral
AlaskaAir,9.61271E+17,Wed Feb 07 16:10:38 +0000 2018,RT @uoc: bomb on isle 8 @AlaskaAir â€”  https://t.co/29m4PYQzIN,67,0,en,,9.08094E+17,,,,neutral
AlaskaAir,9.61271E+17,Wed Feb 07 16:10:35 +0000 2018,@AlaskaAir we ON THE PLANE NOW!,0,0,en,,8.05066E+17,,,,negative
AlaskaAir,9.61269E+17,Wed Feb 07 16:04:34 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,9.54042E+17,,,,neutral
AlaskaAir,9.61269E+17,Wed Feb 07 16:02:50 +0000 2018,RT @AlaskaAir: Join us in telling Congress not to raise the Airport Tax. Learn more at https://t.co/pf4UC4t1yR https://t.co/8C39JUxRi0,23,0,en,,580284171,,,,neutral
AlaskaAir,9.61268E+17,Wed Feb 07 16:00:21 +0000 2018,RT @uoc: @AlaskaAir ay fam this is curiouscat,113,0,en,,8.86991E+17,,,,neutral
AlaskaAir,9.61268E+17,Wed Feb 07 15:57:43 +0000 2018,RT @arynerandall: @MichaelRRoy @TacoTime @AlaskaAir 2 of my very favorite brands! âœˆï¸è,1,0,en,,119898847,,,,neutral
AlaskaAir,9.61268E+17,Wed Feb 07 15:57:01 +0000 2018,@AlaskaAir Thanks so much you guys are the best!!!,0,0,en,9.61267E+17,38212416,US,Los Angeles  CA,city,positive
AlaskaAir,9.61267E+17,Wed Feb 07 15:55:42 +0000 2018,RT @airfarewatchdog: From @AlaskaAir: Winter/Spring Deals on Nonstop Flights from $80 Round-Trip https://t.co/ShyXPdLcCF #airfare #flightsâ€_,4,0,en,,307541155,,,,neutral
AlaskaAir,9.61267E+17,Wed Feb 07 15:55:12 +0000 2018,RT @AlaskaAir: Join us in telling Congress not to raise the Airport Tax. Learn more at https://t.co/pf4UC4t1yR https://t.co/8C39JUxRi0,23,0,en,,208804056,,,,neutral
AlaskaAir,9.61267E+17,Wed Feb 07 15:55:05 +0000 2018,@AlaskaAir Done! https://t.co/CHvGB82XhV,0,0,en,9.60936E+17,208804056,,,,negative
AlaskaAir,9.61266E+17,Wed Feb 07 15:52:27 +0000 2018,RT @qquvos: heads up @AlaskaAir https://t.co/OiBvAM27oI,4,0,en,,3036973876,,,,negative
AlaskaAir,9.61266E+17,Wed Feb 07 15:51:35 +0000 2018,Well it was bound to happen...first time ever I missed my @AlaskaAir flight (which as a 75k was bound to happen eventually),0,1,en,,17908809,US,SeaTac  WA,city,negative
AlaskaAir,9.61266E+17,Wed Feb 07 15:51:05 +0000 2018,RT @qquvos: @AlaskaAir This has been reported.  -Andre ,2,0,en,,3082863833,,,,neutral
AlaskaAir,9.61266E+17,Wed Feb 07 15:49:31 +0000 2018,#tfw When @AlaskaAir and @VirginAmerica finds out youâ€™re flying on your birthday and upgrades you to first class https://t.co/tgpbVw6OZJ,0,0,en,,38212416,US,Los Angeles  CA,city,neutral
AlaskaAir,9.61264E+17,Wed Feb 07 15:43:40 +0000 2018,@AmericanAir is not an airline Iâ€™ll ever fly again if I can help it. Terrible service in Puerto Rico. @AlaskaAir is sooo much better,0,0,en,,121286841,,,,negative
AlaskaAir,9.61264E+17,Wed Feb 07 15:41:01 +0000 2018,Hereâ€™s to one team  one goal in 2018 https://t.co/WothaczbYn via @AlaskaAir #Alaska #CEO message,0,2,en,,146378376,,,,neutral
AlaskaAir,9.61262E+17,Wed Feb 07 15:36:41 +0000 2018,RT @SledDogAction: End the #Iditarod: https://t.co/P32xQYNo9k @AlaskaAir https://t.co/VYONIHDfkH,8,0,en,,1566751266,,,,neutral
AlaskaAir,9.61262E+17,Wed Feb 07 15:36:01 +0000 2018,RT @glarexo_: @AlaskaAir @saturnsdemise We take all threats very seriously. We are reporting this threat to Law Enforcement. https://t.co/3â€_,37,0,en,,7.64612E+17,,,,neutral
AlaskaAir,9.6126E+17,Wed Feb 07 15:25:59 +0000 2018,On our way to the Landon @LEGOLAND_CA adventure on @AlaskaAir #vacay @joe_landon #iFlyAlaska,0,0,en,,155633376,US,SeaTac  WA,city,positive
AlaskaAir,9.61255E+17,Wed Feb 07 15:06:32 +0000 2018,RT @AlaskaAir: We are so proud of our team for being so caring and compassionate. #iAmAlaska #iFlyAlaska https://t.co/FRtKS2LiIE,53,0,en,,2412618836,,,,positive
AlaskaAir,9.61254E+17,Wed Feb 07 15:02:20 +0000 2018,@TacoTimeNW @AlaskaAir Using our TacoTime faves as inspo  we would love to see:  Chicken Caesar &amp; Veggie Soft Tacosâ€_ https://t.co/Kh0KKd026b,0,2,en,9.6125E+17,9.47326E+17,,,,positive
AlaskaAir,9.61254E+17,Wed Feb 07 15:01:10 +0000 2018,End the #Iditarod: https://t.co/P32xQYNo9k @AlaskaAir https://t.co/VYONIHDfkH,8,4,en,,170775224,,,,negative
AlaskaAir,9.61253E+17,Wed Feb 07 15:00:50 +0000 2018,RT @TacoTimeNW: .@AlaskaAir You should award air miles to your members for every Crisp Burrito they eat at Taco Time. It might not make senâ€_,26,0,en,,154016425,,,,neutral
AlaskaAir,9.61253E+17,Wed Feb 07 14:57:21 +0000 2018,@kslosh Do I get to be the one to point out to @Geekwire that it's fairly biased to show Atlanta-based Delta in theâ€_ https://t.co/w4rawBSwJL,0,1,en,,1723736947,,,,negative
AlaskaAir,9.61252E+17,Wed Feb 07 14:55:27 +0000 2018,Our pilot is at the gate working the crowd like Jerry Seinfeld before our flight to Tampa. Should be entertaining.â€_ https://t.co/nE7mmbcFqv,0,0,en,,378843212,US,Seattle-Tacoma International Airport (SEA),poi,negative
AlaskaAir,9.6125E+17,Wed Feb 07 14:47:06 +0000 2018,@wildcrownstudio @AlaskaAir What items would you like to see on the inflight menu?,0,2,en,9.61073E+17,64609353,,,,negative
AlaskaAir,9.61249E+17,Wed Feb 07 14:41:24 +0000 2018,Flying home from #Vegas on my birthday on @AlaskaAir It was was a great (short) birthday trip. Back to real life. #iFlyAlaska,0,0,en,,52133371,,,,neutral
AlaskaAir,9.61246E+17,Wed Feb 07 14:32:27 +0000 2018,@AlaskaAir Flatiron building. Across the street Eataly!!! Mmm...,0,0,en,9.60908E+17,2150181854,,,,neutral
AlaskaAir,9.61246E+17,Wed Feb 07 14:30:04 +0000 2018,I'm at Alaska Lounge - @alaskaair in Portland  OR https://t.co/2SS3oFT06F https://t.co/GnpmTRspSy,0,0,en,,22336858,US,Portland  OR,city,neutral
AlaskaAir,9.61244E+17,Wed Feb 07 14:22:45 +0000 2018,@AlaskaAir hello i need some help please respond!,0,0,en,,2493497811,,,,neutral
AlaskaAir,9.61243E+17,Wed Feb 07 14:19:37 +0000 2018,RT @TimbersFC: To celebrate the start of preseason and our new kit  @AlaskaAir wants to fly six fans to six Timbers away games  with ticketâ€_,3678,0,en,,7.8043E+17,,,,neutral
AlaskaAir,9.61242E+17,Wed Feb 07 14:14:48 +0000 2018,RT @AlaskaAir: The clear waters of Mexico are no match for @MaddChaddâ€™s robot. #iFlyAlaska https://t.co/otOt6jozWK,5,0,en,,2180324698,,,,neutral
AlaskaAir,9.61242E+17,Wed Feb 07 14:14:04 +0000 2018,RT @AlaskaAir: We can all agree that @MaddChadd was programmed to dance. Watch him take on Mexico. #iFlyAlaska #Mexico #Travel https://t.coâ€_,5,0,en,,2180324698,,,,neutral
AlaskaAir,9.61241E+17,Wed Feb 07 14:10:48 +0000 2018,@AlaskaAir The Flatiron building in Manhattan  NYC. (Are you teasing me that youâ€™re going to service NYC from South Florida any time soon?).,0,0,en,9.60908E+17,17716015,,,,negative
AlaskaAir,9.61236E+17,Wed Feb 07 13:52:57 +0000 2018,@angelinaaucello @TahsirAhsan @Random_EggHead @AlaskaAir Don't be angry you guys! :),0,0,en,9.61102E+17,48602421,,,,negative
AlaskaAir,9.61232E+17,Wed Feb 07 13:34:15 +0000 2018,@AlaskaAir flatiron type building  originally called the Fuller Building according to Wikipedia. There is a flatiroâ€_ https://t.co/L7kaJV6sEj,0,0,en,9.60908E+17,1532275070,,,,negative
AlaskaAir,9.61229E+17,Wed Feb 07 13:25:45 +0000 2018,@AlaskaAir Iâ€™m at #sfo and the admirals club in terminal 2 is staying that lounge members donâ€™t have access? That iâ€_ https://t.co/pFleBTquVO,0,0,en,,8.719E+17,,,,neutral
AlaskaAir,9.61229E+17,Wed Feb 07 13:25:33 +0000 2018,RT @qquvos: heads up @AlaskaAir https://t.co/OiBvAM27oI,4,0,en,,7.39452E+17,,,,negative
AlaskaAir,9.61222E+17,Wed Feb 07 12:55:53 +0000 2018,RT @froynextdoor: @AlaskaAir I filed a lost item report and haven't heard a word for a week  is there any chance y'all could help? thanks ,32,0,en,,9.41687E+17,,,,negative
AlaskaAir,9.61219E+17,Wed Feb 07 12:44:05 +0000 2018,@Esohsz @AlaskaAir swat is now coming for u,0,1,en,9.61184E+17,240388444,,,,neutral
AlaskaAir,9.61213E+17,Wed Feb 07 12:21:07 +0000 2018,@AlaskaAir Before yes but now I closed the tab and reopened and typed Alaska air and the same thing happened beforeâ€_ https://t.co/qVWvHcNzL2,0,0,en,9.61213E+17,30631045,,,,neutral
AlaskaAir,9.61211E+17,Wed Feb 07 12:13:02 +0000 2018,@AlaskaAir Iâ€™ve tried tons of times to book my flight last night and early this morning and I keep getting this mesâ€_ https://t.co/zA2iQ14vvy,0,0,en,,30631045,,,,negative
AlaskaAir,9.61211E+17,Wed Feb 07 12:11:11 +0000 2018,RT @Sabsthegoodgirl: @AlaskaAir @VirginAmerica this merger sucks. I fly too often to deal w/ errors. Also tried to make me pay for bags wheâ€_,1,0,en,,8.35204E+17,,,,negative
AlaskaAir,9.61197E+17,Wed Feb 07 11:17:38 +0000 2018,@AlaskaAir This has been reported.  -Andre ,2,0,en,9.61197E+17,8.10527E+17,,,,negative
AlaskaAir,9.61196E+17,Wed Feb 07 11:14:12 +0000 2018,@AlaskaAir We take all threats very seriously. We are reporting this threat to Law Enforcement. -Andre ,1,0,en,9.61186E+17,8.10527E+17,,,,negative
AlaskaAir,9.61196E+17,Wed Feb 07 11:12:59 +0000 2018,RT @AlaskaAir: @qquvos We take all threats very seriously. We are reporting this threat to Law Enforcement. -Andre,1,0,en,,8.10527E+17,,,,neutral
AlaskaAir,9.6119E+17,Wed Feb 07 10:49:25 +0000 2018,RT @MzKatieCassidy: Thank you to @AlaskaAir and the one &amp; only Tara &amp; Cody for all your help! Lets hope i make this flight! You guys are thâ€_,50,0,en,,2757101193,,,,positive
AlaskaAir,9.61188E+17,Wed Feb 07 10:41:00 +0000 2018,RT @AlaskaAir: What's on our horizon for 2018? CEO Brad Tilden looks back on 2017 and to the exciting things ahead. https://t.co/CllHO0SnO9â€_,13,0,en,,225569653,,,,neutral
AlaskaAir,9.61185E+17,Wed Feb 07 10:28:01 +0000 2018,heads up @AlaskaAir https://t.co/OiBvAM27oI,4,6,en,,8.10527E+17,,,,negative
AlaskaAir,9.61184E+17,Wed Feb 07 10:26:44 +0000 2018,@AlaskaAir Please remove this photo.  -Andre ,0,3,en,9.61184E+17,8.15757E+17,,,,neutral
AlaskaAir,9.61184E+17,Wed Feb 07 10:25:03 +0000 2018,heads up @AlaskaAir https://t.co/5CmiEpf3Fs,0,8,en,,8.15757E+17,,,,negative
AlaskaAir,9.61183E+17,Wed Feb 07 10:22:46 +0000 2018,RT @single_flyer: If you are an @AlaskaAir  elite flying to Australia  you might want to check out the @Qantas  Lounges https://t.co/xyOcpaâ€_,2,0,en,,25019913,,,,neutral
AlaskaAir,9.6118E+17,Wed Feb 07 10:09:46 +0000 2018,@AlaskaAir Yeah totally. Could you find out where my bag is while youâ€™re at it? Bags arrived about 40 minutes afterâ€_ https://t.co/mj2KSCyvYa,0,0,en,9.61025E+17,177113537,US,Seattle  WA,city,negative
AlaskaAir,9.61175E+17,Wed Feb 07 09:49:58 +0000 2018,@AlaskaAir Flight 871  5+ hour flight and no working chargers? Itâ€™s 2018 yâ€™all  super tough on todayâ€™s travelers.,0,0,en,,1566237571,,,,negative
AlaskaAir,9.61171E+17,Wed Feb 07 09:32:10 +0000 2018,@kevinclosson @AlaskaAir Well  @AlaskaAir could give you a ride on the wing. Or in the cargo bay.  Or on the jump seat in the front!,0,1,en,9.61038E+17,423394795,,,,negative
AlaskaAir,9.61168E+17,Wed Feb 07 09:22:14 +0000 2018,Starting a deserved and awesome vacation in a few hours â€” 4 nights  2 @AlaskaAir flights  a rental car and 3 @Kimpton hotels.,0,2,en,,9512412,,,,negative
AlaskaAir,9.61163E+17,Wed Feb 07 09:00:05 +0000 2018,@SarahPalinUSA Yes build it along the border with Canada in Alaska @AlaskaAir @Alaska5000 @Alaska @alaskatravlnewsâ€_ https://t.co/MUWArtI0Uz,0,0,en,9.6114E+17,1512576127,,,,neutral
AlaskaAir,9.61161E+17,Wed Feb 07 08:54:24 +0000 2018,@staAmina @AlaskaAir Not food stamps... ,0,0,en,9.61161E+17,16135680,,,,negative
AlaskaAir,9.61161E+17,Wed Feb 07 08:52:37 +0000 2018,@UneekDiva @AlaskaAir Sis. The struggle is real. They treat us like we are paying in food stamps.,0,0,en,9.6116E+17,23482225,US,Lihue  HI,city,negative
AlaskaAir,9.6116E+17,Wed Feb 07 08:49:15 +0000 2018,@staAmina @AlaskaAir â˜_ I have spent many 16-24 hours of travel time between Hawaii and Georgia so I feel ya girl,0,1,en,9.6116E+17,16135680,,,,negative
AlaskaAir,9.6116E+17,Wed Feb 07 08:47:48 +0000 2018,@UneekDiva I had it made with @AlaskaAir for so long. They dropped Delta then American but Virgin goes nowhere andâ€_ https://t.co/3cCEeXlzny,0,0,en,9.61159E+17,23482225,US,Lihue  HI,city,neutral
AlaskaAir,9.61157E+17,Wed Feb 07 08:39:25 +0000 2018,Had to try a new mileage program after @AlaskaAir changed their route  so far @AmericanAir charged $150 to transferâ€_ https://t.co/tH9DBe5rI3,0,0,en,,23482225,US,Lihue  HI,city,negative
AlaskaAir,9.61152E+17,Wed Feb 07 08:18:23 +0000 2018,RT @travelprnewscom: @AlaskaAir welcomes David Oppenheim as VP of sales https://t.co/iSVts2tK8m  #travel https://t.co/WBl8y9RTIO,1,0,en,,532055150,,,,neutral
AlaskaAir,9.61152E+17,Wed Feb 07 08:18:12 +0000 2018,@AlaskaAir welcomes David Oppenheim as VP of sales https://t.co/iSVts2tK8m  #travel https://t.co/WBl8y9RTIO,1,1,en,,532055150,,,,neutral
AlaskaAir,9.6115E+17,Wed Feb 07 08:10:24 +0000 2018,RT @travelprnewscom: @AlaskaAir extends #partnership with @TimbersFC https://t.co/8kDVDct8C2  #travel https://t.co/wtJN0wDoW0,1,0,en,,532055150,,,,neutral
AlaskaAir,9.6115E+17,Wed Feb 07 08:10:13 +0000 2018,@AlaskaAir extends #partnership with @TimbersFC https://t.co/8kDVDct8C2  #travel https://t.co/wtJN0wDoW0,1,0,en,,532055150,,,,neutral
AlaskaAir,9.6115E+17,Wed Feb 07 08:09:02 +0000 2018,RT @KevinA_Donovan: Big thank you to Leslie at the @AlaskaAir baggage claim at @flypdx for finding the jacket I left on my flight home. #cuâ€_,1,0,en,,388233887,,,,neutral
AlaskaAir,9.61144E+17,Wed Feb 07 07:44:38 +0000 2018,"@AlaskaAir Yes  I can name it. I name it ""Wedgie"". There  I named it for you.",0,0,en,9.60908E+17,8.99487E+17,,,,neutral
AlaskaAir,9.6114E+17,Wed Feb 07 07:30:13 +0000 2018,@FoxNews @AlaskaAir It''s a sad way to lose a member and an even worse way to have your wings clipped. In my opinioâ€_ https://t.co/EuhYkZtwzM,0,0,en,9.61137E+17,84706649,,,,negative
AlaskaAir,9.61138E+17,Wed Feb 07 07:21:55 +0000 2018,@AlaskaAir i will NEVER be flying on your airplanes. https://t.co/X1LlSDc6SI,0,0,en,,7.06277E+17,,,,positive
AlaskaAir,9.61137E+17,Wed Feb 07 07:19:00 +0000 2018,@JakeZivin @AlaskaAir I look forward to flying on the Timbers plane for many more years https://t.co/8O9AHq5ek3,0,1,en,9.60687E+17,28766162,,,,positive
AlaskaAir,9.61137E+17,Wed Feb 07 07:17:43 +0000 2018,Hi Iâ€™m Michael Wang  I didnâ€™t get any free frozen yogurt today in California but thatâ€™s okay because I  joinedâ€_ https://t.co/8OULbWDPUR,0,0,en,,148061189,,,,neutral
AlaskaAir,9.61137E+17,Wed Feb 07 07:16:53 +0000 2018,@AlaskaAir ~30 hours later (much of that in the airport) we finally flew home. Now each leg of this trip  there havâ€_ https://t.co/lbW7KDXDBm,0,0,en,9.61136E+17,6.98718E+17,,,,negative
AlaskaAir,9.61136E+17,Wed Feb 07 07:13:23 +0000 2018,@AlaskaAir This may seem like an overreaction. Probably is. But we were on this flight because we got vouchers whenâ€_ https://t.co/5zKiBzofhT,0,0,en,9.61134E+17,6.98718E+17,,,,negative
AlaskaAir,9.61134E+17,Wed Feb 07 07:06:46 +0000 2018,@kevinclosson @AlaskaAir What was the final explanation? I saw it once before on another airline. Don't recall thatâ€_ https://t.co/HZpVLbnVNM,0,0,en,9.61038E+17,383893310,,,,negative
AlaskaAir,9.61133E+17,Wed Feb 07 07:01:08 +0000 2018,@AlaskaAir Your people announced a plane w/ broken brakes clogging one gate which caused initial delay out of SD. â€œâ€_ https://t.co/OaK8TgNdL5,0,0,en,9.61129E+17,6.98718E+17,,,,negative
AlaskaAir,9.61131E+17,Wed Feb 07 06:55:03 +0000 2018,RT @AlaskaAir: Less driving. More flying. Coming soon: fly to eight destinations from @FlyPaineField https://t.co/X2RrKeXcP7  #MostWestCoasâ€_,70,0,en,,8.10888E+17,,,,neutral
AlaskaAir,9.61126E+17,Wed Feb 07 06:35:56 +0000 2018,RT @giantrace: Try this on for sizeâ€_The first look at the 2018 Scottsdale Giant Race Presented By @AlaskaAir finisher medal! Register and yâ€_,6,0,en,,9.05126E+17,,,,neutral
AlaskaAir,9.61125E+17,Wed Feb 07 06:30:36 +0000 2018,@AlaskaAir Sent,0,0,en,9.61124E+17,6.98718E+17,,,,neutral
AlaskaAir,9.61124E+17,Wed Feb 07 06:28:10 +0000 2018,@AlaskaAir The Flatiron Building!,0,0,en,9.60908E+17,27541141,US,Juneau  AK,city,negative
AlaskaAir,9.61124E+17,Wed Feb 07 06:27:53 +0000 2018,OMG @AlaskaAir customer service is AMAZING. Got my bag left on board back at my arrival gate and even though seatacâ€_ https://t.co/RD42cbWj9x,0,0,en,,2286846553,US,SeaTac  WA,city,negative
AlaskaAir,9.61124E+17,Wed Feb 07 06:25:12 +0000 2018,@AlaskaAir  upgraded into the most uncomfortable seat ever. Can't believe I paid $15 for this,0,0,en,,18541980,,,,negative
AlaskaAir,9.61124E+17,Wed Feb 07 06:25:07 +0000 2018,@AlaskaAir Wife correction (frequent): another broken plane is sitting at one of your two gates here causing the deâ€_ https://t.co/YzMGvOOP9z,0,0,en,9.61123E+17,6.98718E+17,,,,negative
AlaskaAir,9.61123E+17,Wed Feb 07 06:23:31 +0000 2018,Every. Damn. Flight. @AlaskaAir now sitting on tarmac after arrival because you have a broken gate in SLC. Only a mâ€_ https://t.co/0wr0eJbrUt,0,0,en,,6.98718E+17,,,,negative
AlaskaAir,9.61122E+17,Wed Feb 07 06:19:10 +0000 2018,RT @AlaskaAir: Don't worry  we've saved two chairs for you. Who would you go with? #iFlyAlaska https://t.co/ZRhMAP3Qpl,22,0,en,,195552781,,,,positive
